State,city,longitude,latitude,city_longitude,city_latitude,Haunted Places Date,final_longitude,final_latitude,Daylight Data USNO Navy,Daylight Data TimeandDate
Georgia,Carnsville,-83.2681815,34.3947325,-83.235155,34.3698266,9/13/2005,-83.2681815,34.3947325,12:27,No data found
Georgia,Carrollton,-85.0765011,33.558919,-85.0766113,33.5801103,1/1/2025,-85.0765011,33.558919,09:59,10:01
Georgia,Cartersville,-84.7174911,34.1007583,-84.7999382,34.1650972,1/1/1975,-84.7174911,34.1007583,09:56,No data found
Georgia,Cartersville,-84.9310875,34.1426887,-84.7999382,34.1650972,1/1/2025,-84.9310875,34.1426887,09:56,No data found
Georgia,Cave Spring,-85.349041,34.0960231,-85.3363434,34.1075975,3/17/2025,-85.349041,34.0960231,12:02,No data found
Georgia,Cedartown,,,-85.2565823,34.0112715,1/1/2025,-85.2565823,34.0112715,09:57,No data found
Georgia,Chatsworth,-84.7096565,34.6619837,-84.7699385,34.7659145,1/1/2025,-84.7096565,34.6619837,09:53,No data found
Georgia,Cherokee County,-84.4907621,34.2367621,-84.4802606,34.2514526,1/1/2025,-84.4907621,34.2367621,09:55,No data found
Georgia,Chickamauga,-85.2697849,34.9319286,-85.2907896,34.8711879,1/1/2025,-85.2697849,34.9319286,09:52,No data found
Georgia,Clarkesville,-83.5248933,34.6125971,-83.5248933,34.6125971,12/1/2003,-83.5248933,34.6125971,10:01,No data found
Georgia,Cleveland,-83.7632366,34.5970402,-83.7632366,34.5970402,4/19/1990,-83.7632366,34.5970402,13:11,13:30
Georgia,Clinch,-82.5920811,30.9513256,-82.820974,30.9716985,1/1/2025,-82.5920811,30.9513256,10:11,No data found
Georgia,Clinch,-82.7179192,31.1649301,-82.820974,30.9716985,1/1/2025,-82.7179192,31.1649301,10:10,No data found
Georgia,Colquitt,-84.6580829,31.0861617,-84.7332527,31.1712935,1/1/2025,-84.6580829,31.0861617,10:11,No data found
Georgia,Colquitt,-84.6823399,31.0776172,-84.7332527,31.1712935,1/1/2025,-84.6823399,31.0776172,10:11,No data found
Georgia,Columbus,,,-84.9877094,32.4609764,1/1/2025,-84.9877094,32.4609764,10:04,9:24
Georgia,Columbus,,,-84.9877094,32.4609764,1/1/2025,-84.9877094,32.4609764,10:04,9:24
Georgia,Columbus,-84.9699288,32.4944986,-84.9877094,32.4609764,3/2/2025,-84.9699288,32.4944986,11:32,11:22
Georgia,Columbus,-84.9699288,32.4944986,-84.9877094,32.4609764,1/1/2025,-84.9699288,32.4944986,10:04,9:24
Georgia,Columbus,-84.9943244,32.4630776,-84.9877094,32.4609764,1/1/2025,-84.9943244,32.4630776,Request Error,9:24
Georgia,Columbus,-84.991161,32.465176,-84.9877094,32.4609764,3/1/1986,-84.991161,32.465176,11:29,11:18
Georgia,Columbus,-84.974766,32.5681609,-84.9877094,32.4609764,3/1/1980,-84.974766,32.5681609,11:30,11:19
Georgia,Cumming,-83.850545,34.338118,-84.1401926,34.2073196,4/1/2004,-83.850545,34.338118,12:35,12:34
Georgia,Cusseta,-84.7523979,32.295685,-84.7770485,32.3061354,3/1/2025,-84.7523979,32.295685,11:31,No data found
Georgia,Dahlonega,,,-83.9843953,34.5261465,3/1/2016,-83.9843953,34.5261465,11:28,No data found
Georgia,Dahlonega,-83.9858825,34.531546,-83.9843953,34.5261465,1/1/2025,-83.9858825,34.531546,09:54,No data found
Georgia,Dahlonega,-83.990499,34.5446837,-83.9843953,34.5261465,1/1/2025,-83.990499,34.5446837,09:54,No data found
Georgia,Dahlonega,-83.9879838,34.5265426,-83.9843953,34.5261465,3/1/1997,-83.9879838,34.5265426,11:27,No data found
Georgia,Dahlonega,-83.9848512,34.5326709,-83.9843953,34.5261465,1/1/2025,-83.9848512,34.5326709,09:54,No data found
Georgia,Dahlonega,-83.9693416,34.6272485,-83.9843953,34.5261465,1/1/2025,-83.9693416,34.6272485,09:53,No data found
Georgia,Dalton,-84.9835288,34.7668627,-84.9702228,34.7698021,3/1/2025,-84.9835288,34.7668627,11:27,11:27
Georgia,Dalton,-84.9816857,34.7698007,-84.9702228,34.7698021,1/1/2025,-84.9816857,34.7698007,09:53,9:52
Georgia,Dalton,-84.966977,34.7695646,-84.9702228,34.7698021,1/1/2025,-84.966977,34.7695646,09:53,9:52
Georgia,Dalton,-84.7703066,34.7591825,-84.9702228,34.7698021,3/1/1950,-84.7703066,34.7591825,11:26,11:25
Georgia,Dalton,-84.984882,34.789783,-84.9702228,34.7698021,1/1/2025,-84.984882,34.789783,09:53,9:52
Georgia,Dalton,-84.9685619,34.7713817,-84.9702228,34.7698021,3/1/1938,-84.9685619,34.7713817,11:25,11:25
Georgia,Dansville,-83.8295111,34.3094814,-83.2454361,32.6057103,6/1/2005,-83.8295111,34.3094814,14:18,No data found
Georgia,Dawson,-84.431198,31.762882,-84.4465826,31.7735001,1/1/2025,-84.431198,31.762882,10:07,No data found
Georgia,Dawsonville,-84.2424518,34.5670596,-84.1190804,34.4212052,1/1/2025,-84.2424518,34.5670596,09:54,No data found
Georgia,Dawsonville,-84.1522111,34.3424324,-84.1190804,34.4212052,3/1/2004,-84.1522111,34.3424324,11:28,No data found
Georgia,Demorest,-83.5419975,34.5665363,-83.5451724,34.565098,1/1/2025,-83.5419975,34.5665363,09:54,No data found
Georgia,Douglas,-82.864471,31.5111323,-82.8498654,31.5088073,1/1/1917,-82.864471,31.5111323,10:08,No data found
Georgia,Douglas,-82.8452739,31.5078531,-82.8498654,31.5088073,3/1/1960,-82.8452739,31.5078531,11:31,No data found
Georgia,Douglasville,-84.7922225,33.6676954,-84.7477136,33.7514966,5/1/2004,-84.7922225,33.6676954,13:32,No data found
Georgia,Duluth,,,-84.1446376,34.0028786,1/1/2025,-84.1446376,34.0028786,09:57,8:37
Georgia,Dunwoody,-84.2952821,33.9346142,-84.3346473,33.9462125,3/1/2025,-84.2952821,33.9346142,11:29,No data found
Georgia,East Dublin,-82.819732,32.561663,-82.8718084,32.548222,3/1/1982,-82.819732,32.561663,11:29,No data found
Georgia,Eatonton,-83.3886716,33.3273384,-83.3884961,33.3267997,1/1/2025,-83.3886716,33.3273384,10:00,No data found
Georgia,Elberton,-82.8944263,34.2320243,-82.8670839,34.1112226,1/1/2025,-82.8944263,34.2320243,09:55,No data found
Georgia,Elbert County/Bowman,,,-83.0307002,34.2048295,6/9/1963,-83.0307002,34.2048295,14:22,No data found
Georgia,Fairburn,,,-84.5810418,33.5670562,1/1/2025,-84.5810418,33.5670562,09:59,No data found
Georgia,Fayette County,,,-84.4802606,33.4502206,1/1/2025,-84.4802606,33.4502206,09:59,No data found
Georgia,Fayetteville,-84.455962,33.448386,-84.4549262,33.4487257,1/1/2025,-84.455962,33.448386,09:59,9:51
Georgia,Fayetteville,-84.4175882,33.3627119,-84.4549262,33.4487257,3/1/1920,-84.4175882,33.3627119,11:28,11:25
Georgia,Forest Park,,,-84.3690918,33.6220542,1787/03/01,-84.3690918,33.6220542,11:28,No data found
Georgia,Fort Oglethorpe/ Lafayette,-85.2697849,34.9319286,-85.2594586,34.9330742,3/1/2002,-85.2697849,34.9319286,11:26,No data found
Georgia,Fannin County,-84.2445923,34.7989451,-84.2278796,34.8580405,3/19/2025,-84.2445923,34.7989451,12:07,No data found
Georgia,Gainesville,-83.8196752,34.3039749,-83.8240663,34.2978794,1/1/2025,-83.8196752,34.3039749,09:55,10:17
Georgia,Gainesville,-84.1083733,34.4187883,-83.8240663,34.2978794,3/1/2025,-84.1083733,34.4187883,11:28,11:34
Georgia,Gainesville,,,-83.8240663,34.2978794,1/1/2025,-83.8240663,34.2978794,09:55,10:17
Georgia,Gainesville,-83.741661,34.3078537,-83.8240663,34.2978794,3/21/2025,-83.741661,34.3078537,12:11,12:09
Georgia,Gainesville,-84.2836151,33.7063238,-83.8240663,34.2978794,8/1/1987,-84.2836151,33.7063238,13:50,13:33
Georgia,Gainesville,-83.810397,34.3052977,-83.8240663,34.2978794,1/1/2025,-83.810397,34.3052977,09:55,10:17
Georgia,Gainesville,,,-83.8240663,34.2978794,1/1/2025,-83.8240663,34.2978794,09:55,10:17
Georgia,Gilmer County,-84.4129798,34.7503624,-84.4802606,34.6935359,1/1/2025,-84.4129798,34.7503624,09:53,No data found
Georgia,Glynn,-81.3885517,31.1595905,-81.6035062,31.2624169,1/1/2025,-81.3885517,31.1595905,10:10,No data found
Georgia,Grantville,-76.931813,43.238849,-84.8357678,33.2348419,4/1/2019,-76.931813,43.238849,12:44,No data found
Georgia,Greensboro,,,-83.1823789,33.5756831,1/1/2025,-83.1823789,33.5756831,09:59,9:45
Georgia,Griffin,-84.3013071,33.2436456,-84.2640904,33.2467807,1/1/2025,-84.3013071,33.2436456,10:00,No data found
Georgia,Griffin,,,-84.2640904,33.2467807,3/1/1978,-84.2640904,33.2467807,11:28,No data found
Georgia,Griffin,-84.1970634,33.321508,-84.2640904,33.2467807,1/1/2025,-84.1970634,33.321508,10:00,No data found
Georgia,Gwinnett,-83.8979573,33.9887165,-84.0167423,33.9190653,1/1/2025,-83.8979573,33.9887165,09:57,No data found
Georgia,Gwinnett,-83.9879625,33.9562149,-84.0167423,33.9190653,3/1/1900,-83.9879625,33.9562149,11:27,No data found
Georgia,Hawkinsville,-83.5007909,32.3047241,-83.4721177,32.2837731,1/1/2025,-83.5007909,32.3047241,10:05,No data found
Georgia,Hawkinsville,-83.3816853,32.2822798,-83.4721177,32.2837731,1/1/2025,-83.3816853,32.2822798,10:05,No data found
Georgia,Hawkinsville,-83.468475,32.282145,-83.4721177,32.2837731,1/1/2025,-83.468475,32.282145,10:05,No data found
Georgia,Hawkinsville,,,-83.4721177,32.2837731,9/7/1969,-83.4721177,32.2837731,12:38,No data found
Georgia,Hawkinsville,,,-83.4721177,32.2837731,1/1/2025,-83.4721177,32.2837731,10:05,No data found
Georgia,Heard County,,,-85.1479364,33.2990406,1/1/2025,-85.1479364,33.2990406,10:00,No data found
Georgia,Jackson,-83.984662,33.294081,-83.9660209,33.2945651,7/1/1971,-83.984662,33.294081,14:19,14:14
Georgia,Jackson,-84.061396,33.2218339,-83.9660209,33.2945651,1/1/2025,-84.061396,33.2218339,10:00,10:04
Georgia,Jenkins County,,,-81.9971108,32.7781246,1/1/2025,-81.9971108,32.7781246,Request Error,No data found
Georgia,Jonesboro,-84.3828291,33.5173724,-84.3538128,33.5215013,3/1/2018,-84.3828291,33.5173724,11:28,No data found
Georgia,Jonesboro,-84.3534417,33.5336685,-84.3538128,33.5215013,1/1/2025,-84.3534417,33.5336685,09:59,No data found
Georgia,Kennesaw,-84.6799387,33.978405,-84.6154897,34.0234337,1/1/2025,-84.6799387,33.978405,09:57,No data found
Georgia,Kennesaw,-84.59753,33.9411142,-84.6154897,34.0234337,1/1/2025,-84.59753,33.9411142,09:57,No data found
Georgia,Kennesaw,-84.5779283,33.9830727,-84.6154897,34.0234337,1/1/2025,-84.5779283,33.9830727,09:57,No data found
Georgia,Kennesaw,-84.6237425,33.9990502,-84.6154897,34.0234337,1/1/2025,-84.6237425,33.9990502,Request Error,No data found
Georgia,Kennesaw,-84.6497942,34.0240663,-84.6154897,34.0234337,1/1/2025,-84.6497942,34.0240663,09:57,No data found
Georgia,Kennesaw State University,-84.5815717,34.0380784,-84.5815717,34.0380784,5/4/1975,-84.5815717,34.0380784,13:37,No data found
Georgia,Kahilli Park,-83.073417,34.026052,,,9/22/1966,-83.073417,34.026052,12:09,No data found
Georgia,Kingston,-84.9476606,34.2318468,-84.9441098,34.237039,1862/09/17,-84.9476606,34.2318468,12:20,No data found
Georgia,Lakeland,-83.203779,30.9863766,-83.0751471,31.0410373,1/1/2025,-83.203779,30.9863766,10:11,10:24
Georgia,Lavonia,-83.1084091,34.4387514,-83.106818,34.4359361,1/1/2025,-83.1084091,34.4387514,09:54,No data found
Georgia,Lawrenceville,-84.1064213,33.91028,-83.9879625,33.9562149,1/1/2025,-84.1064213,33.91028,09:57,9:56
Georgia,Leefield,-104.6141549,38.2642199,-81.6134428,32.4182391,1847/03/01,-104.6141549,38.2642199,11:19,No data found
Georgia,Lithonia,,,-84.1051939,33.7123305,1/1/2025,-84.1051939,33.7123305,09:58,No data found
Georgia,Lookout Mountain,-85.3393667,35.0190759,-85.3577363,34.9775757,1/1/2025,-85.3393667,35.0190759,09:51,No data found
Georgia,Lovejoy,-84.3218146,33.4404921,-84.3143675,33.4362245,1861/02/08,-84.3218146,33.4404921,10:48,No data found
Georgia,Lula,,,-83.6662854,34.3876013,1/1/2025,-83.6662854,34.3876013,09:55,No data found
Georgia,Lula,,,-83.6662854,34.3876013,1/1/2025,-83.6662854,34.3876013,09:55,No data found
Georgia,Lyons,-82.3303078,32.2029365,-82.321791,32.2043546,1/1/2025,-82.3303078,32.2029365,10:05,No data found
Georgia,Mabelton,-84.5479437,33.8369841,-84.5824329,33.8187167,3/7/2025,-84.5479437,33.8369841,11:41,No data found
Georgia,Mableton,,,-84.5824329,33.8187167,1/1/2025,-84.5824329,33.8187167,09:58,No data found
Georgia,Macon,-83.6335886,32.8403287,-83.6324022,32.8406946,1/1/2025,-83.6335886,32.8403287,10:02,10:02
Georgia,Macon,-83.6497765,32.8288194,-83.6324022,32.8406946,11/24/1946,-83.6497765,32.8288194,10:17,10:16
Georgia,Macon County,-84.0610191,32.293769,-84.059029,32.3523607,1773/06/02,-84.0610191,32.293769,14:09,No data found
Georgia,Madison,-83.4668991,33.5991379,-83.467944,33.5956813,1/1/2025,-83.4668991,33.5991379,09:59,9:04
Georgia,Madison,-83.4699879,33.5942257,-83.467944,33.5956813,1/1/2025,-83.4699879,33.5942257,09:59,9:04
Georgia,Marietta,-84.4984839,33.9149198,-84.5499327,33.952602,5/1/1943,-84.4984839,33.9149198,13:30,No data found
Georgia,Marietta,,,-84.5499327,33.952602,1/1/2025,-84.5499327,33.952602,09:57,No data found
Georgia,Marietta,-84.5508718,33.9526112,-84.5499327,33.952602,2/25/2025,-84.5508718,33.9526112,11:20,No data found
Georgia,Marietta,-84.5494101,33.9461951,-84.5499327,33.952602,1/1/2025,-84.5494101,33.9461951,09:57,No data found
Georgia,Marietta,-84.543335,33.951993,-84.5499327,33.952602,1/1/2025,-84.543335,33.951993,09:57,No data found
Georgia,Marietta,-84.5490297,33.9528759,-84.5499327,33.952602,1/1/2025,-84.5490297,33.9528759,09:57,No data found
Georgia,Marietta,-84.543335,33.951993,-84.5499327,33.952602,1/1/2025,-84.543335,33.951993,09:57,No data found
Georgia,McDonough,-84.0991863,33.498662,-84.1468616,33.4473361,3/1/2008,-84.0991863,33.498662,11:29,No data found
Georgia,McDonough,,,-84.1468616,33.4473361,3/1/1900,-84.1468616,33.4473361,11:28,No data found
Georgia,Merewether,,,,,1/1/2025,,,Request Error,No data found
Georgia,Midville,-82.2068779,32.8835741,-82.2348455,32.8190456,1/1/2025,-82.2068779,32.8835741,10:02,No data found
Georgia,Milledgeville,-83.2314642,33.0796692,-83.2320991,33.0801429,1/1/2025,-83.2314642,33.0796692,10:01,No data found
Georgia,Milledgeville,-83.2219955,33.0506705,-83.2320991,33.0801429,1/1/2025,-83.2219955,33.0506705,10:01,No data found
Georgia,Milledgeville,-94.807822,29.284711,-83.2320991,33.0801429,1/1/2025,-94.807822,29.284711,10:19,No data found
Georgia,Mineral Bluff,-84.1793295,34.9687695,-84.2768849,34.9145561,3/1/1992,-84.1793295,34.9687695,11:27,No data found
Georgia,Monticello,,,-83.6832289,33.3048479,1/1/2025,-83.6832289,33.3048479,10:00,9:41
Georgia,Montezuma,-84.0163329,32.279274,-84.0274072,32.3051576,1/1/2025,-84.0163329,32.279274,10:05,No data found
Georgia,New Hope,-83.9174941,33.9241907,-84.5088899,34.7275,1/1/2025,-83.9174941,33.9241907,09:57,No data found
Georgia,Newnan,-84.7345923,33.4612813,-84.7996573,33.3806716,3/1/1930,-84.7345923,33.4612813,11:27,No data found
Georgia,Newnan,-84.7439481,33.3782654,-84.7996573,33.3806716,1/1/2025,-84.7439481,33.3782654,10:00,No data found
Georgia,Newnan,-84.7548685,33.357725,-84.7996573,33.3806716,1/1/2025,-84.7548685,33.357725,10:00,No data found
Georgia,Newnan,-84.6659996,33.4682004,-84.7996573,33.3806716,3/11/2025,-84.6659996,33.4682004,11:50,No data found
Georgia,Newnan,-84.7942664,33.3704666,-84.7996573,33.3806716,1/1/2025,-84.7942664,33.3704666,10:00,No data found
Georgia,Newnan,-84.7437286,33.3936152,-84.7996573,33.3806716,1/1/2025,-84.7437286,33.3936152,10:00,No data found
Georgia,Norcross,-84.1694773,33.9197089,-84.2135309,33.9412127,1/1/2025,-84.1694773,33.9197089,09:57,No data found
Georgia,Paulding County,-84.759146,33.974004,-84.8984775,33.9142037,1/1/2025,-84.759146,33.974004,09:57,No data found
Georgia,Peachtree Industrial,-84.3006,33.928705,-84.1524388,34.0226127,1/1/2025,-84.3006,33.928705,09:57,No data found
Georgia,Pearson,,,-82.8523668,31.297703,1/1/2025,-82.8523668,31.297703,10:10,No data found
Georgia,Pickens County,-84.601101,34.4970902,-84.4592701,34.4497166,1/1/1965,-84.601101,34.4970902,09:54,No data found
Georgia,Rabun County,-83.30599,34.9818278,-83.3789389,34.9027286,1/1/2025,-83.30599,34.9818278,09:52,No data found
Georgia,Ringgold,-85.16803,34.9237721,-85.1091173,34.9159099,3/1/1918,-85.16803,34.9237721,11:25,11:24
Georgia,Ringgold,-85.2697849,34.9319286,-85.1091173,34.9159099,10/1/2007,-85.2697849,34.9319286,11:50,11:49
Georgia,Robins Air Force Base,-83.5878582,32.5921395,-83.5821872,32.6106269,3/1/2001,-83.5878582,32.5921395,11:30,No data found
Georgia,Rome,-85.189199,34.290361,-85.1646726,34.257038,10/1/2004,-85.189199,34.290361,11:49,11:42
Georgia,Rome,-85.189199,34.290361,-85.1646726,34.257038,3/18/2025,-85.189199,34.290361,12:04,12:04
Georgia,Rome,-85.189199,34.290361,-85.1646726,34.257038,1/1/2025,-85.189199,34.290361,09:55,9:03
Georgia,Rome,-85.1812452,34.2799726,-85.1646726,34.257038,1/1/2025,-85.1812452,34.2799726,09:55,9:03
Georgia,Roswell,-84.338843,34.034118,-84.3615555,34.0232431,1/1/2025,-84.338843,34.034118,09:56,9:59
Georgia,Roswell,-84.3626933,34.0184013,-84.3615555,34.0232431,1/1/2025,-84.3626933,34.0184013,09:57,9:59
Georgia,Roswell,-84.4228486,34.0284196,-84.3615555,34.0232431,5/23/1959,-84.4228486,34.0284196,14:05,14:03
Georgia,Roswell,-84.3565052,34.0298767,-84.3615555,34.0232431,1/1/2025,-84.3565052,34.0298767,09:56,9:59
Georgia,Roswell,-84.3611118,34.014399,-84.3615555,34.0232431,1/1/2025,-84.3611118,34.014399,09:57,9:59
Georgia,Sale City,-84.0574603,31.2878085,-84.0212897,31.2643494,1/1/2025,-84.0574603,31.2878085,10:10,No data found
Georgia,Savannah,-81.0887733,32.0768575,-81.0998342,32.0835407,12/1/2003,-81.0887733,32.0768575,10:13,10:12
Georgia,Savannah,-81.0466575,32.0444235,-81.0998342,32.0835407,1/1/2025,-81.0466575,32.0444235,10:06,10:06
Georgia,Savannah,-80.8904868,32.02706,-81.0998342,32.0835407,3/1/2025,-80.8904868,32.02706,11:31,11:31
Georgia,Savannah,-81.2036097,31.9519028,-81.0998342,32.0835407,9/24/2002,-81.2036097,31.9519028,12:05,12:04
Georgia,Savannah,,,-81.0998342,32.0835407,9/1/2025,-81.0998342,32.0835407,12:48,12:48
Georgia,Savannah,,,-81.0998342,32.0835407,1/1/2025,-81.0998342,32.0835407,10:06,10:06
Georgia,Savannah,-81.0609446,31.9818802,-81.0998342,32.0835407,1/1/2025,-81.0609446,31.9818802,10:06,10:06
Georgia,Cynthiana,-84.296408,38.3886776,,,1/1/2025,-84.296408,38.3886776,09:33,No data found
Georgia,Savannah,-81.092402,32.077087,-81.0998342,32.0835407,1/1/2025,-81.092402,32.077087,10:06,10:06
Georgia,Savannah,-81.088381,32.07715,-81.0998342,32.0835407,1/1/2025,-81.088381,32.07715,10:06,10:06
Georgia,Savannah,-81.0963327,32.0740651,-81.0998342,32.0835407,3/1/2024,-81.0963327,32.0740651,11:32,11:31
Georgia,Savannah,-81.0957292,32.0772805,-81.0998342,32.0835407,1/1/2025,-81.0957292,32.0772805,10:06,10:06
Georgia,Savannah,-81.1159132,32.0034982,-81.0998342,32.0835407,3/1/2014,-81.1159132,32.0034982,11:31,11:30
Georgia,Savannah,-81.083885,32.078075,-81.0998342,32.0835407,3/17/2025,-81.083885,32.078075,12:02,12:02
Georgia,Savannah,-81.0940516,32.0729232,-81.0998342,32.0835407,1/1/2025,-81.0940516,32.0729232,10:06,10:06
Georgia,Savannah,-81.0940516,32.0729232,-81.0998342,32.0835407,1/1/2025,-81.0940516,32.0729232,10:06,10:06
Georgia,Savannah,-81.0999,32.085862,-81.0998342,32.0835407,1/1/2025,-81.0999,32.085862,10:06,10:06
Georgia,Savannah,-81.0899175,32.0751368,-81.0998342,32.0835407,1/1/2025,-81.0899175,32.0751368,10:06,10:06
Georgia,Savannah,-81.083885,32.078075,-81.0998342,32.0835407,1/1/2025,-81.083885,32.078075,10:06,10:06
Georgia,Savannah,-81.095079,32.077997,-81.0998342,32.0835407,1/19/2008,-81.095079,32.077997,10:21,10:21
Georgia,Savannah,-81.095079,32.077997,-81.0998342,32.0835407,1/1/2025,-81.095079,32.077997,10:06,10:06
Georgia,Scott,-84.9877624,34.0828636,-82.6668019,32.5518326,1/1/2025,-84.9877624,34.0828636,09:56,No data found
Georgia,Scott,,,-82.6668019,32.5518326,3/20/2025,-82.6668019,32.5518326,12:08,No data found
Georgia,Screven,-81.6390522,32.7468105,-82.0170596,31.4863254,1/1/2025,-81.6390522,32.7468105,10:03,No data found
Georgia,St. Mary's,-81.5481045,30.7243064,-81.5706109,30.7478954,1/1/2025,-81.5481045,30.7243064,10:12,No data found
Georgia,St. Simon's Island,-81.3879584,31.2202966,-81.3885517,31.1595905,1/1/2025,-81.3879584,31.2202966,10:10,No data found
Georgia,St. Simon's Island,-81.3870416,31.1882866,-81.3885517,31.1595905,1/1/2025,-81.3870416,31.1882866,10:10,No data found
Georgia,St. Simon's Island,-81.4114142,31.0734919,-81.3885517,31.1595905,1/1/2025,-81.4114142,31.0734919,10:11,No data found
Georgia,St. Simon's Island,-81.3934662,31.1340516,-81.3885517,31.1595905,9/1/2025,-81.3934662,31.1340516,12:47,No data found
Georgia,Statesboro,-81.767848,32.456707,-81.7831674,32.4487876,1/1/2025,-81.767848,32.456707,10:04,No data found
Georgia,Stillmore,-82.2208046,32.4328726,-82.2151233,32.442115,1/1/2025,-82.2208046,32.4328726,10:04,No data found
Georgia,Stockbridge,-83.573256,31.583352,-84.2338093,33.5442781,1/1/2025,-83.573256,31.583352,10:08,No data found
Georgia,Stockbridge,-84.2311192,33.543043,-84.2338093,33.5442781,1/1/2025,-84.2311192,33.543043,09:59,No data found
Georgia,Stockbridge,-84.2026811,33.5640676,-84.2338093,33.5442781,1/1/2025,-84.2026811,33.5640676,09:59,No data found
Georgia,Stone Mountain,-84.1716045,33.8122526,-84.170196,33.8081608,4/1/2008,-84.1716045,33.8122526,12:34,No data found
Georgia,Stone Mountain,-84.1716045,33.8122526,-84.170196,33.8081608,1/1/2025,-84.1716045,33.8122526,09:58,No data found
Georgia,Stone Mountain,-84.1444266,33.8083382,-84.170196,33.8081608,1/1/2025,-84.1444266,33.8083382,09:58,No data found
Georgia,Stone Mountain,-84.1447363,33.8154335,-84.170196,33.8081608,1812/02/07,-84.1447363,33.8154335,10:43,No data found
Georgia,Stone Mountain,-84.170758,33.811494,-84.170196,33.8081608,1/1/2025,-84.170758,33.811494,09:58,No data found
Georgia,Summerville,-85.2320739,34.5524705,-85.3477343,34.480642,3/1/1982,-85.2320739,34.5524705,11:26,11:28
Georgia,Swainsboro,,,-82.3337376,32.5973856,1/1/2025,-82.3337376,32.5973856,10:04,No data found
Georgia,Swainsboro,,,-82.3337376,32.5973856,1/1/2025,-82.3337376,32.5973856,10:04,No data found
Georgia,Talbot County,,,-84.5222189,32.6891322,1/1/2025,-84.5222189,32.6891322,10:03,No data found
Georgia,Tallapoosa,,,-85.2880077,33.7445499,3/1/1940,-85.2880077,33.7445499,11:28,No data found
Georgia,Temple,-85.0312883,33.7357148,-85.032445,33.7370514,1/1/2025,-85.0312883,33.7357148,09:58,10:10
Georgia,Thomasville,,,-83.9787808,30.8365815,3/1/1908,-83.9787808,30.8365815,11:32,11:24
Georgia,Troup County,,,-85.023346,33.0698575,1/1/2025,-85.023346,33.0698575,10:01,No data found
Georgia,Troup County,-85.1866095,33.1026219,-85.023346,33.0698575,1/1/2025,-85.1866095,33.1026219,10:01,No data found
Georgia,Tifton,-83.608464,31.527105,-83.5084973,31.4504629,12/1/2003,-83.608464,31.527105,10:15,No data found
Georgia,Toomsboro,-82.542868,35.620178,-83.079316,32.8268192,2/20/1967,-82.542868,35.620178,11:04,No data found
Georgia,Tybee Island,-80.8454667,32.0221802,-80.845666,32.0002152,1/1/2025,-80.8454667,32.0221802,10:06,No data found
Georgia,Unidilla,-83.7384418,32.2668558,-83.7365656,32.2615496,3/1/1994,-83.7384418,32.2668558,11:30,No data found
Georgia,Valdosta,-83.4616683,30.7880984,-83.2784851,30.8327022,1/1/2025,-83.4616683,30.7880984,10:12,10:11
Georgia,Valdosta,,,-83.2784851,30.8327022,5/1/2004,-83.2784851,30.8327022,13:23,13:23
Georgia,Van Wert,-85.043957,33.9910843,-85.0432799,33.987323,3/15/2025,-85.043957,33.9910843,11:58,No data found
Georgia,Varnell,-84.9885189,34.9051077,-84.9738349,34.9011886,1/1/2025,-84.9885189,34.9051077,09:52,No data found
Georgia,Wayne County,-81.8853924,31.6074365,-81.909826,31.5092107,10/1/2004,-81.8853924,31.6074365,11:50,No data found
Georgia,Waverly Hall,-84.1223408,33.3512355,-84.7382609,32.683469,1/1/2025,-84.1223408,33.3512355,10:00,No data found
Georgia,Waverly Hall,,,-84.7382609,32.683469,1/1/2025,-84.7382609,32.683469,10:03,No data found
Georgia,Waverly Hall,-84.7144127,32.6894422,-84.7382609,32.683469,1/1/2025,-84.7144127,32.6894422,10:03,No data found
Georgia,Waleska,-84.5505308,34.3209328,-84.5521524,34.3164826,1/1/2025,-84.5505308,34.3209328,09:55,No data found
Georgia,Waleska,-84.5505308,34.3209328,-84.5521524,34.3164826,1/1/2025,-84.5505308,34.3209328,09:55,No data found
Georgia,Waleska,-84.5505308,34.3209328,-84.5521524,34.3164826,1/1/2025,-84.5505308,34.3209328,09:55,No data found
Georgia,Waycross,-82.4035542,31.2611339,-82.3540178,31.2135511,1/1/2025,-82.4035542,31.2611339,10:10,10:10
Georgia,White County,-83.729253,34.5729039,-83.7199136,34.6567728,3/23/2025,-83.729253,34.5729039,12:15,No data found
Georgia,White County,-83.705761,34.6853046,-83.7199136,34.6567728,12/12/1915,-83.705761,34.6853046,09:52,No data found
Georgia,White County,-83.6457308,34.6920396,-83.7199136,34.6567728,1/1/2025,-83.6457308,34.6920396,09:53,No data found
Georgia,White County,-83.7118393,34.6896868,-83.7199136,34.6567728,1/1/2025,-83.7118393,34.6896868,09:53,No data found
Georgia,White County,-83.688123,34.681188,-83.7199136,34.6567728,3/1/1912,-83.688123,34.681188,11:26,No data found
Georgia,White County,,,-83.7199136,34.6567728,1/1/2025,-83.7199136,34.6567728,09:53,No data found
Georgia,White County,-83.708257,34.684993,-83.7199136,34.6567728,1/1/2025,-83.708257,34.684993,09:53,No data found
Georgia,White County,-83.657531,34.711967,-83.7199136,34.6567728,1/1/2025,-83.657531,34.711967,09:53,No data found
Georgia,Whitfield County,-85.0354135,34.8392626,-84.981754,34.8033566,1/1/2025,-85.0354135,34.8392626,09:52,No data found
